id,Rings
90615,9.583235747751129
90616,9.671909373383142
90617,10.018941749394205
90618,10.176754985636075
90619,7.512358241105874
90620,9.28493776910598
90621,11.078466029393766
90622,6.19790433824309
90623,7.934416973979636
90624,11.101826420621089
90625,11.665007043624648
90626,6.130748623309839
90627,10.738653037842322
90628,12.687952150273633
90629,7.3980562953851186
90630,7.402368785744236
90631,12.393238868796175
90632,5.517379194314071
90633,9.78284045492674
90634,10.028589959933901
90635,6.263986775838341
90636,7.3274058277585485
90637,9.356956128222993
90638,8.68155949202452
90639,9.769522565124005
90640,10.511611351008046
90641,8.154346663994888
90642,10.163845262478736
90643,5.6382967581889405
90644,10.695870519160357
90645,10.167845240726674
90646,9.19083450649935
90647,11.451642078268426
90648,12.598282578149659
90649,13.326245013501326
90650,10.05279559629913
90651,9.136451263702066
90652,8.55762265998109
90653,10.632933357177835
90654,6.244728232155167
90655,8.055471558718686
90656,10.358319008784063
90657,8.181540857513454
90658,6.7478872621646016
90659,9.180490178490766
90660,7.206326087068292
90661,8.241149032337285
90662,7.1956790153716135
90663,9.230068542953983
90664,7.563240907937074
90665,13.510590071449744
90666,8.942445885261538
90667,5.487805933004188
90668,10.170063537792855
90669,9.402884311988297
90670,9.25039195649789
90671,10.474769757696157
90672,8.893027870287332
90673,12.76736877876773
90674,7.404049751883711
90675,5.3894171696810504
90676,11.912960405354601
90677,11.266709935071415
90678,4.787789468497139
90679,9.467376666498991
90680,9.507558875339052
90681,9.579134854300968
90682,14.687503325151267
90683,10.491129733890217
90684,11.236297817777384
90685,10.59938028378904
90686,7.078466350705163
90687,10.225644613669049
90688,9.097926153588718
90689,10.388900620308481
90690,21.800723768640633
90691,8.031136745225059
90692,10.847425914785227
90693,11.787204452735313
90694,9.269346345796068
90695,8.693264979980906
90696,9.812317830418902
90697,7.262374093225471
90698,9.410259780234872
90699,5.106529483743439
90700,10.672768947842695
90701,10.42014297259754
90702,10.203575504326174
90703,12.984802065439906
90704,4.662665201620035
90705,10.770539954197668
90706,11.813965100322772
90707,6.039815823756213
90708,8.493788653457587
90709,9.307126247547904
90710,9.48125551709654
90711,9.590043473264254
90712,8.96478385064141
90713,15.815670801201342
90714,7.130306164748443
90715,8.435776785502044
90716,7.059158200603919
90717,9.458704989057665
90718,4.411079953958217
90719,5.4528447708416214
90720,10.844342935207495
90721,9.080101982750097
90722,9.181295821862728
90723,7.8696555202509355
90724,9.673957873071767
90725,6.826003713618227
90726,7.661465615104907
90727,8.580030616134055
90728,9.95628048211653
90729,10.225928368486855
90730,10.136499606713704
90731,5.671063234811476
90732,7.776659742676073
90733,10.573849669237438
90734,8.940911356813062
90735,7.819439695358888
90736,7.458389558700915
90737,5.702755393641857
90738,6.936458280184123
90739,15.64358706930907
90740,10.264054472839236
90741,5.440610244118355
90742,9.313596647315327
90743,12.29493655285343
90744,7.0530954328110935
90745,8.48515068302719
90746,8.110226105435594
90747,4.691983744459718
90748,15.6231965821999
90749,9.585531290539873
90750,4.411079953958217
90751,7.085931533355901
90752,8.415759192996342
90753,8.022092370502287
90754,9.064492361752409
90755,8.776182549882313
90756,8.817594596651404
90757,11.315620476606961
90758,8.892371983058851
90759,7.404470675542468
90760,7.802099874448547
90761,9.562571212933461
90762,9.084544375846173
90763,9.15831551054536
90764,13.018986341741607
90765,10.90989295001484
90766,7.336775977592138
90767,14.628023421627635
90768,12.856551999943933
90769,6.016369733734688
90770,11.112362383964724
90771,10.239735341779554
90772,5.788932016342506
90773,7.995630797892851
90774,7.54194221877092
90775,9.631552417037993
90776,7.472291442650061
90777,11.452118313960607
90778,10.448318299289971
90779,10.260290621478688
90780,10.405300207738565
90781,11.148524842691533
90782,7.827744124592182
90783,12.364829235693781
90784,6.789345155142415
90785,8.216880746774619
90786,6.0767636744229545
90787,8.796688974211548
90788,4.691983744459718
90789,11.360564510696655
90790,8.539155064407087
90791,6.814642863506563
90792,6.738417297803456
90793,6.524808907902375
90794,5.646447444238168
90795,11.535004718615163
90796,10.837027551353763
90797,10.222925078990771
90798,11.377907834240059
90799,8.090337620288489
90800,16.25152651591979
90801,10.254594141805432
90802,6.817434119546279
90803,11.093309664434768
90804,16.081701448205628
90805,10.509793216932321
90806,8.823819332108643
90807,10.384062198937649
90808,9.520487154595255
90809,12.790462004245569
90810,9.344985498668466
90811,9.26559053520327
90812,5.967129308697313
90813,9.838773505720539
90814,7.2456515491463955
90815,7.909139926580772
90816,5.4470043657296126
90817,10.038161747412422
90818,9.243010056329766
90819,6.9272526643475745
90820,6.882303128704512
90821,9.062720766536275
90822,7.058095186475588
90823,6.024509391114586
90824,12.370433152139116
90825,8.11236012717941
90826,5.483624959586418
90827,4.411079953958217
90828,10.404079709038765
90829,11.39458080355253
90830,9.330170479281742
90831,8.384838143538078
90832,9.260157554406751
90833,11.594762856952165
90834,9.75685074610755
90835,9.379336437482042
90836,8.63677142753181
90837,5.3026942825023395
90838,10.969611060627205
90839,8.405531414409225
90840,9.337428407679763
90841,10.966511676928306
90842,13.025697877967902
90843,10.535535269002192
90844,13.816785041354294
90845,10.919691509159579
90846,12.482587394991612
90847,6.954537837328119
90848,9.491802267145102
90849,9.359756817275198
90850,8.695030007515596
90851,13.273925109896185
90852,6.278524321120991
90853,10.960719878719507
90854,11.40139775227504
90855,7.229081342940301
90856,8.942736850151608
90857,11.032987899798337
90858,11.755050452562195
90859,10.585126941901537
90860,12.839034824176967
90861,9.632670800078781
90862,11.436601983023978
90863,8.745842377990677
90864,8.605607953424041
90865,14.791461751941442
90866,14.928060393751686
90867,11.359456197520165
90868,12.24514124791162
90869,8.032542241770969
90870,12.394393615088232
90871,11.263155775840195
90872,15.436056764981085
90873,7.588765249520529
90874,14.452950143512554
90875,8.382082264839106
90876,10.195426100586806
90877,9.360691184488653
90878,7.860395804277383
90879,9.209001766105898
90880,8.200723288504928
90881,12.76763126976643
90882,10.399500944791496
90883,11.16261979001493
90884,12.39139764099881
90885,10.514762596613886
90886,13.216868678027996
90887,5.453153008768432
90888,9.097611996929242
90889,12.4827407228605
90890,10.348630466794155
90891,11.379328633608788
90892,10.187237770800705
90893,4.47543395250678
90894,11.087743491285295
90895,11.630308026828265
90896,6.485935840078678
90897,5.461147411932428
90898,5.89369893700434
90899,13.485578657729056
90900,10.971276597880543
90901,11.486310341103017
90902,8.535206094356269
90903,6.773146721920144
90904,7.081141464255741
90905,7.615390520716547
90906,7.518482848531949
90907,10.131657025699752
90908,4.691983744459718
90909,13.812113876838099
90910,9.176928850870027
90911,8.20124950930149
90912,17.093893816375367
90913,9.19017956957878
90914,9.17451852416337
90915,6.780633722890653
90916,8.847919321807787
90917,12.697276651812356
90918,7.4736851470396335
90919,8.6960479534816
90920,11.53928052951464
90921,6.804791392276561
90922,7.640747082101874
90923,9.61446650187543
90924,9.9510180453352
90925,10.711109789236238
90926,10.21983660651099
90927,10.433198915164827
90928,13.623544801054283
90929,12.214386436684464
90930,10.59982952301539
90931,11.146392612636516
90932,13.995896729316028
90933,10.396811804262937
90934,14.114142086171917
90935,8.335323767561162
90936,10.0899929589151
90937,11.37215698827528
90938,9.245672603557477
90939,9.204293182087268
90940,7.956312081811485
90941,7.4046095450063
90942,5.3923498349511005
90943,12.877044846235183
90944,6.9804850307890005
90945,9.529119752789512
90946,9.076151638674252
90947,10.439629675901621
90948,10.837216782288285
90949,12.552287981925513
90950,11.156397374169437
90951,9.580298893570847
90952,8.168296032748868
90953,7.149886827026224
90954,10.917303006035823
90955,8.293492650536034
90956,8.164188907235713
90957,10.306328703230951
90958,4.691983744459718
90959,7.373281915267257
90960,11.094880429311557
90961,6.870449509935107
90962,11.106059667970491
90963,5.438717301582693
90964,11.823452193103584
90965,6.415471475520642
90966,10.735711882490502
90967,9.250087292966416
90968,11.693312841385715
90969,9.758358981274553
90970,9.655969703605736
90971,7.548822688366887
90972,9.64268135192651
90973,10.72206829475347
90974,8.832431783410605
90975,10.854335036366988
90976,8.113023471847379
90977,8.491631241744352
90978,6.390024221918619
90979,9.292671322270007
90980,9.154157171862837
90981,12.10607119964228
90982,12.723788717563586
90983,4.691983744459718
90984,9.372138957449607
90985,6.248821258825428
90986,13.223360261380707
90987,8.45757068154248
90988,8.245736390170872
90989,11.519457256960969
90990,9.335679341014686
90991,7.97025352505104
90992,4.742429484791674
90993,8.924719310293066
90994,12.005921091757559
90995,6.660389855007897
90996,14.674855217374686
90997,9.471876631031023
90998,6.946379840707839
90999,6.106370652848378
91000,11.909706467163383
91001,7.352377286526292
91002,8.398563248425909
91003,10.690018575863215
91004,9.563910532468004
91005,7.878848151403055
91006,11.906964169668084
91007,8.169923348263941
91008,7.649577946279024
91009,11.213724935853218
91010,9.900627410686829
91011,9.896465011042494
91012,8.80378178892222
91013,10.34754092587396
91014,9.159590244627003
91015,9.322554478462074
91016,7.386324615465168
91017,12.07081884526448
91018,7.24422131161722
91019,11.098471909189547
91020,8.175827959940529
91021,11.92895447617824
91022,8.37198191010156
91023,5.105940728186974
91024,6.832527987282257
91025,11.429222693709091
91026,8.918788929577541
91027,7.386173640904932
91028,11.402861230777578
91029,10.154925679544917
91030,8.758554679492072
91031,8.386883287365325
91032,6.922366771939471
91033,4.769888706574537
91034,10.478931134109008
91035,8.827887979839426
91036,12.360723774093003
91037,7.035256148955996
91038,12.74997253072056
91039,11.845234962347078
91040,8.829229538128347
91041,7.624891605623916
91042,10.422455138940183
91043,11.746510633787858
91044,7.384523096333008
91045,7.776413816906951
91046,8.07800201334017
91047,6.948189529548083
91048,10.254406575880825
91049,9.868884641999694
91050,10.392366779507633
91051,8.600688487618704
91052,10.653493107812459
91053,10.626457326449652
91054,8.054261541980798
91055,7.345464359863236
91056,13.310994144583368
91057,10.845323395234379
91058,15.671789443751129
91059,13.124430186526485
91060,9.408282347214849
91061,8.00252424832765
91062,14.90595508850517
91063,8.455105575979678
91064,9.927024243957407
91065,9.139480646642566
91066,9.156912040532847
91067,8.808967310794806
91068,10.557522742372003
91069,8.804271997928346
91070,8.027319255003341
91071,7.935932122860753
91072,5.231683547411701
91073,6.050167669957164
91074,13.364079676280552
91075,7.306609086138858
91076,11.446840930161713
91077,7.956475729313929
91078,6.65062574220441
91079,7.18985000870914
91080,8.752122808810954
91081,7.468883943111834
91082,9.872172997998675
91083,10.306400033964596
91084,7.961109974139691
91085,11.95651620287771
91086,10.847757413327885
91087,12.415692632326461
91088,9.24854091655742
91089,9.328685015007032
91090,11.038112091902574
